"nom_region","code_departement","nom_departement","code_commune","nom_commune","axe","numero_demarche_ds","nom_demarche_ds","numero_dossier_ds","nom_du_projet","nom_beneficiaire_principal","siren","montant_engage"
"Auvergne-Rhône-Alpes","01","Ain","01004","AMBERIEU EN BUGEY","3","69282","Accompagnement de la stratégie nationale biodiversité 2030","12487592","Etude de caractérisation d'une ancienne décharge en bord de rivière d'Ain (Villette-sur-Ain)","SYND RIVIERE AIN AVAL ET SES AFFLUENTS","200078004","21667"
"Auvergne-Rhône-Alpes","01","Ain","01376","SAINT MAURICE DE BEYNOST","3","69265","Accompagnement du déploiement des zones à faibles émissions mobilité (ZFE)","12785110","Requalification de la RD 1084 en avenue urbaine avec création d'un espace partage - voie verte","SAINT-MAURICE-DE-BEYNOST","210103768","600092"
"Auvergne-Rhône-Alpes","01","Ain","01103","CHEVRY","3","69278","Développement du covoiturage","11951700","Aménagement d'une aire de covoiturage","CHEVRY","210101036","1450"
"Auvergne-Rhône-Alpes","01","Ain","74012","ANNEMASSE","3","69278","Développement du covoiturage","11932742","Campagne d'incitation financière multi-opérateurs pour l'année 2023 (Ain)","POLE METROPOLITAIN DU GENEVOIS","200075372","23828.9"
"Auvergne-Rhône-Alpes","01","Ain","01053","BOURG EN BRESSE","3","69278","Développement du covoiturage","13757997","Déploiement de lignes de covoiturage","CA BASSIN DE BOURG EN BRESSE","200071751","170320.55"
"Auvergne-Rhône-Alpes","01","Ain","01053","BOURG EN BRESSE","3","69278","Développement du covoiturage","14364448","Déploiement d'une incitation financière au covoiturage avec BlaBlaCar Daily sur le territoire de Grand Bourg Agglomération","CA BASSIN DE BOURG EN BRESSE","200071751","30614.05"
"Auvergne-Rhône-Alpes","01","Ain","01099","CHAZEY SUR AIN","3","69278","Développement du covoiturage","11433865","Lignes de covoiturage pour desservir le Parc Industriel de la Plaine de l’Ain et la Centrale de Bugey","CC PLAINE DE L'AIN","240100883","315000"
"Auvergne-Rhône-Alpes","01","Ain","74012","ANNEMASSE","3","69278","Développement du covoiturage","12964651","Exploitation, fonctionnement et  animation du service Hé Léman (partie Ain)","POLE METROPOLITAIN DU GENEVOIS","200075372","87467.5"
"Auvergne-Rhône-Alpes","01","Ain","74012","ANNEMASSE","3","69278","Développement du covoiturage","12011700","Création d'une nouvelle ligne de covoiturage transfrontalière dans le  Pays de Gex, en connexion avec le Pays Bellegardien et le canton de Genève","POLE METROPOLITAIN DU GENEVOIS","200075372","72654"
"Auvergne-Rhône-Alpes","01","Ain","01249","MIRIBEL","3","69278","Développement du covoiturage","12663407","Etude d'établissement du potentiel et de faisabilité de lignes de covoiturage","CC MIRIBEL ET PLATEAU","240100800","8000"
"Auvergne-Rhône-Alpes","01","Ain","01033","VALSERHONE","2","70885","Ingénierie","12223208","Création de récupération d'énergie thermique au niveau de l'unité de valorisation énergétique des déchets ménagers pour alimenter un réseau de chaleur à Valserhône","SM SIVALOR","257401620","32402"
"Auvergne-Rhône-Alpes","01","Ain","01053","BOURG EN BRESSE","2","70885","Ingénierie","11876643","Schéma directeur énergie","SDIS AIN","280112004","40000"
"Auvergne-Rhône-Alpes","01","Ain","01053","BOURG EN BRESSE","2","70885","Ingénierie","12251455","Accompagnement par le CEREMA dans la mise en place d'une stratégie départementale de la transition écologique","DEP AIN","220100010","80000"
"Auvergne-Rhône-Alpes","01","Ain","01199","JUJURIEUX","2","70885","Ingénierie","11909963","Co-financement d'un chef de projet CRTE","CC RIVES AIN PAYS CERDON","200029999","20000"
"Auvergne-Rhône-Alpes","01","Ain","01219","LOMPNAS","2","70885","Ingénierie","12673810","DUP source des Prés Ronds","LOMPNAS","210102190","4800"
"Auvergne-Rhône-Alpes","01","Ain","01043","BEYNOST","2","70885","Ingénierie","12902120","Ingénierie relative à la modernisation du parc d’éclairage public de la commune","BEYNOST","210100434","36000"
"Auvergne-Rhône-Alpes","01","Ain","01305","PONT DE VAUX","2","70885","Ingénierie","12049036","Désimperméabilisation des cours d'écoles de Pont-de-Vaux","PONT-DE-VAUX","210103057","8800"
"Auvergne-Rhône-Alpes","01","Ain","01265","MONTREAL LA CLUSE","2","70885","Ingénierie","12013135","Études de faisabilité visant à réaliser des investissements dans le but de réduire les dépenses énergétiques (modification des modalités de chauffage et installation de panneaux photovoltaïques sur certains bâtiments publics)","MONTREAL-LA-CLUSE","210102653","41424"
"Auvergne-Rhône-Alpes","01","Ain","01034","BELLEY","2","70885","Ingénierie","12968097","Suivi-animation du CRTE de Bugey-Sud","CC BUGEY SUD","200040350","20000"
"Auvergne-Rhône-Alpes","01","Ain","01015","ARBOYS EN BUGEY","2","69279","Prévention des risques d’incendies de forêt et de végétation","12650900","Défense extérieure contre l'incendie communale","ARBOYS EN BUGEY","200053668","61211"
"Auvergne-Rhône-Alpes","01","Ain","01302","POLLIEU","2","69279","Prévention des risques d’incendies de forêt et de végétation","12261029","Mise en conformité défense extérieure contre l'incendie du lac de Barterand et du hameau de Leyzieu","POLLIEU","210103024","73873"
"Auvergne-Rhône-Alpes","01","Ain","01098","CHAZEY BONS","2","69279","Prévention des risques d’incendies de forêt et de végétation","14846576","Implantation d'une réserve incendie","CHAZEY-BONS","200063121","6795"
"Auvergne-Rhône-Alpes","01","Ain","01286","PARVES ET NATTAGES","2","69279","Prévention des risques d’incendies de forêt et de végétation","11621240","Citerne incendie Nant","PARVES ET NATTAGES","200059913","19842"
"Auvergne-Rhône-Alpes","01","Ain","01358","SAINT GERMAIN LES PAROISSES","2","69279","Prévention des risques d’incendies de forêt et de végétation","11919972","Défense extérieure contre l'incendie","SAINT-GERMAIN-LES-PAROISSES","210103586","27157"
"Auvergne-Rhône-Alpes","01","Ain","01286","PARVES ET NATTAGES","2","69279","Prévention des risques d’incendies de forêt et de végétation","11702481","Citerne incendie Cheneveau","PARVES ET NATTAGES","200059913","23281.18"
"Auvergne-Rhône-Alpes","01","Ain","01190","INNIMOND","2","69279","Prévention des risques d’incendies de forêt et de végétation","12785372","Création d'une réserve incendie","INNIMOND","210101903","6864"
"Auvergne-Rhône-Alpes","01","Ain","01036","VALROMEY SUR SERAN","2","69279","Prévention des risques d’incendies de forêt et de végétation","12014329","Travaux pour la défense incendie communale","VALROMEY SUR SERAN","200086411","14406"
"Auvergne-Rhône-Alpes","01","Ain","01053","BOURG EN BRESSE","2","69279","Prévention des risques d’incendies de forêt et de végétation","12218360","Risque incendie des forêts de l'Ain","DEP AIN","220100010","17500"
"Auvergne-Rhône-Alpes","01","Ain","01283","OYONNAX","3","68862","Recyclage foncier","11364927","Démolition et renaturation du Foyer Sonacotra à Geilles - Oyonnax","SEM DE CONSTRUCTION DU DPT DE L AIN","759200751","1000000"
"Auvergne-Rhône-Alpes","01","Ain","01275","NEYRON","3","68862","Recyclage foncier","11955021","Réhabilitation de la Batterie de Sermenaz","NEYRON","210102752","200000"
"Auvergne-Rhône-Alpes","01","Ain","01306","PONT DE VEYLE","3","68862","Recyclage foncier","11835521","Reconversion du site industriel de la SCIAM à Pont-de-Veyle","CC DE LA VEYLE","200070555","465000"
"Auvergne-Rhône-Alpes","01","Ain","01285","PARCIEUX","2","67821","Renaturation des villes et des villages","11681041","Création d'un parc public à haute valeur environnementale","PARCIEUX","210102851","50000"
"Auvergne-Rhône-Alpes","01","Ain","01102","CHEVROUX","2","67821","Renaturation des villes et des villages","11621675","Végétalisation de la cour d'école élémentaire de Chevroux","CHEVROUX","210101028","14308"
"Auvergne-Rhône-Alpes","01","Ain","01053","BOURG EN BRESSE","2","67821","Renaturation des villes et des villages","11322209","Renaturation de la Reyssouze et de l'allée de Challes à Bourg en Bresse","BOURG EN BRESSE","210100533","713361"
"Auvergne-Rhône-Alpes","01","Ain","01104","CHEZERY FORENS","2","69280","Renforcement des aides apportées par les PAPI et appui financier aux collectivités, gestionnaires de digues, dans le cadre de la compétence GEMAPI","13479165","Réalisation des études de dangers et des investigation géotechniques liées - Ain Chezery","SYNDICAT MIXTE DU PARC NATUREL REGIONAL DU HAUT JURA","253901664","35477"
"Auvergne-Rhône-Alpes","01","Ain",NULL,NULL,"2","69280","Renforcement des aides apportées par les PAPI et appui financier aux collectivités, gestionnaires de digues, dans le cadre de la compétence GEMAPI","12330734","Maîtrise foncière des ouvrages de protection","SYND RIVIERE AIN AVAL ET SES AFFLUENTS","200078004","12000"
"Auvergne-Rhône-Alpes","01","Ain",NULL,NULL,"2","69280","Renforcement des aides apportées par les PAPI et appui financier aux collectivités, gestionnaires de digues, dans le cadre de la compétence GEMAPI","12143192","Animation du PAPI ""Pays de Gex-Léman"" - année 2023","COMMUNAUTE D AGGLOMERATION DU PAYS","240100750","12699"
"Auvergne-Rhône-Alpes","01","Ain",NULL,NULL,"2","69280","Renforcement des aides apportées par les PAPI et appui financier aux collectivités, gestionnaires de digues, dans le cadre de la compétence GEMAPI","12336044","Schémas intégrés de gestion du risque inondation sur les bassins versants Lange/Oignin et du Buizin","SYND RIVIERE AIN AVAL ET SES AFFLUENTS","200078004","48000"
"Auvergne-Rhône-Alpes","01","Ain",NULL,NULL,"2","69280","Renforcement des aides apportées par les PAPI et appui financier aux collectivités, gestionnaires de digues, dans le cadre de la compétence GEMAPI","11659774","Etudes complémentaires aux études de dangers des systèmes d'endiguement de la 3CM","CC DE LA COTIERE A MONTLUEL","240100610","25200"
"Auvergne-Rhône-Alpes","01","Ain","01239","MASSIGNIEU DE RIVES","2","69280","Renforcement des aides apportées par les PAPI et appui financier aux collectivités, gestionnaires de digues, dans le cadre de la compétence GEMAPI","12277700","Servitude utilité publique_Système d'endiguement Massignieu de Rives","SYNDMC HAUT RHONE","257302422","7200"
"Auvergne-Rhône-Alpes","01","Ain",NULL,NULL,"2","69280","Renforcement des aides apportées par les PAPI et appui financier aux collectivités, gestionnaires de digues, dans le cadre de la compétence GEMAPI","12233703","AMO à l'animation du PEP","SYND RIVIERE AIN AVAL ET SES AFFLUENTS","200078004","30000"
"Auvergne-Rhône-Alpes","01","Ain",NULL,NULL,"2","69280","Renforcement des aides apportées par les PAPI et appui financier aux collectivités, gestionnaires de digues, dans le cadre de la compétence GEMAPI","12187957","Animation PEP Ain Aval et Affluents","SYND RIVIERE AIN AVAL ET SES AFFLUENTS","200078004","39000"
"Auvergne-Rhône-Alpes","01","Ain","01148","DORTAN","2","69280","Renforcement des aides apportées par les PAPI et appui financier aux collectivités, gestionnaires de digues, dans le cadre de la compétence GEMAPI","11669966","Réalisation des études de dangers et des investigation géotechniques liées - Ain Dortan","SYNDICAT MIXTE DU PARC NATUREL REGIONAL DU HAUT JURA","253901664","9822"
"Auvergne-Rhône-Alpes","01","Ain","01188","ILLIAT","1","69022","Rénovation des parcs de luminaires d’éclairage public","13574604","Modernisation points lumineux éclairage public par luminaire LED - vapeur de mercure - Illiat","SIEA","250100211","530"
"Auvergne-Rhône-Alpes","01","Ain","01089","CHATEAU GAILLARD","1","69022","Rénovation des parcs de luminaires d’éclairage public","12959396","Rénovation éclairage public de la commune de Château-Gaillard","CHATEAU-GAILLARD","210100897","93236"
"Auvergne-Rhône-Alpes","01","Ain","01133","CRESSIN ROCHEFORT","1","69022","Rénovation des parcs de luminaires d’éclairage public","12968722","Modernisation points lumineux éclairage public par luminaire LED - Secteur centre bourg et Ile Béard - Cressin Rochefort","SIEA","250100211","12232"
"Auvergne-Rhône-Alpes","01","Ain","01446","VILLENEUVE","1","69022","Rénovation des parcs de luminaires d’éclairage public","12982638","Modernisation points lumineux éclairage public (vapeur de mercure) par luminaire LED - Villeneuve","SIEA","250100211","2442"
"Auvergne-Rhône-Alpes","01","Ain","01134","CROTTET","1","69022","Rénovation des parcs de luminaires d’éclairage public","13569634","Modernisation points lumineux éclairage public par luminaire LED - ZI de la Fontaine - Crottet","SIEA","250100211","4068"
"Auvergne-Rhône-Alpes","01","Ain","01056","BOYEUX SAINT JEROME","1","69022","Rénovation des parcs de luminaires d’éclairage public","13570024","Modernisation points lumineux éclairage public par luminaire LED - Hameaux de Chatillon et Cornelle - Boyeux St Jérôme","SIEA","250100211","3598"
"Auvergne-Rhône-Alpes","01","Ain","01244","MEXIMIEUX","1","69022","Rénovation des parcs de luminaires d’éclairage public","11362723","Rénovation du parc éclairage public tranche 2023","MEXIMIEUX","210102448","59400"
"Auvergne-Rhône-Alpes","01","Ain","01192","IZERNORE","1","69022","Rénovation des parcs de luminaires d’éclairage public","13350058","Rénovation éclairage public full LED - Izernore","SIEA","250100211","121282"
"Auvergne-Rhône-Alpes","01","Ain","01231","MANZIAT","1","69022","Rénovation des parcs de luminaires d’éclairage public","11546560","Modernisation points lumineux éclairage Public - Manziat - Grande Route D 933","SIEA","250100211","5315"
"Auvergne-Rhône-Alpes","01","Ain","01054","BOURG SAINT CHRISTOPHE","1","69022","Rénovation des parcs de luminaires d’éclairage public","13570718","Modernisation points lumineux éclairage public par luminaire LED - Divers secteurs 2023 - Bourg-St-Christophe","SIEA","250100211","17404"
"Auvergne-Rhône-Alpes","01","Ain","01231","MANZIAT","1","69022","Rénovation des parcs de luminaires d’éclairage public","11806598","Modernisation de points lumineux éclairage public - Manziat - Secteurs La buranges, les Gouillettes et Cropettet","SIEA","250100211","7344"
"Auvergne-Rhône-Alpes","01","Ain","01249","MIRIBEL","1","69022","Rénovation des parcs de luminaires d’éclairage public","11369308","Rénovation et modernisation de l'éclairage public (LED)","MIRIBEL","210102497","179262"
"Auvergne-Rhône-Alpes","01","Ain","01269","NANTUA","1","69022","Rénovation des parcs de luminaires d’éclairage public","12161929","Rénovation et modernisation éclairage public - Nantua - Secteur bord du lac","SIEA","250100211","36547"
"Auvergne-Rhône-Alpes","01","Ain","01338","GROSLEE SAINT BENOIT","1","69022","Rénovation des parcs de luminaires d’éclairage public","13574202","Modernisation points lumineux éclairage public par luminaire LED - Hameau de Glandieu - Groslée St Benoit","SIEA","250100211","3783"
"Auvergne-Rhône-Alpes","01","Ain","01286","PARVES ET NATTAGES","1","69022","Rénovation des parcs de luminaires d’éclairage public","13559796","Modernisation points lumineux éclairage public par luminaire LED - Divers secteurs 2023 - Parves et Nattages","SIEA","250100211","4420"
"Auvergne-Rhône-Alpes","01","Ain","01343","SAINT CYR SUR MENTHON","1","69022","Rénovation des parcs de luminaires d’éclairage public","13574847","Modernisation points lumineux éclairage public par luminaire LED - Route de Macon et de Vonnas, allée en buchet - St Cyr sur Menthon","SIEA","250100211","4674"
"Auvergne-Rhône-Alpes","01","Ain","01096","CHAVEYRIAT","1","69022","Rénovation des parcs de luminaires d’éclairage public","13575403","Modernisation points lumineux éclairage public par luminaire LED - Lotissement le Village et route des Boulets - Chaveyriat","SIEA","250100211","986"
"Auvergne-Rhône-Alpes","01","Ain","01157","FAREINS","1","69022","Rénovation des parcs de luminaires d’éclairage public","13575908","Modernisation points lumineux éclairage public par luminaire LED - Divers secteurs 2023 - Fareins","SIEA","250100211","10897"
"Auvergne-Rhône-Alpes","01","Ain","01283","OYONNAX","1","69022","Rénovation des parcs de luminaires d’éclairage public","11790412","Modernisation du parc d'éclairage public","OYONNAX","210102836","614117"
"Auvergne-Rhône-Alpes","01","Ain","01187","HAUT VALROMEY","1","69022","Rénovation des parcs de luminaires d’éclairage public","14273214","Modernisation points lumineux éclairage public par luminaire LED 2023 - Secteur Hotonnes - Haut Valromey","SIEA","250100211","11167"
"Auvergne-Rhône-Alpes","01","Ain","01202","LAGNIEU","1","69022","Rénovation des parcs de luminaires d’éclairage public","11482637","Rénovation de l'éclairage public","LAGNIEU","210102026","200444"
"Auvergne-Rhône-Alpes","01","Ain","01269","NANTUA","1","69022","Rénovation des parcs de luminaires d’éclairage public","12169542","Modernisation éclairage public - Nantua - Rue de la Corniche","SIEA","250100211","8699"
"Auvergne-Rhône-Alpes","01","Ain","01049","BOISSE","1","69022","Rénovation des parcs de luminaires d’éclairage public","11352717","Travaux d’optimisation de l’éclairage public « en tout LED » et abaissement nocturne sur les voiries communautaires de la 3CM","CC DE LA COTIERE A MONTLUEL","240100610","44615"
"Auvergne-Rhône-Alpes","01","Ain","01036","VALROMEY SUR SERAN","1","69022","Rénovation des parcs de luminaires d’éclairage public","12012865","remplacement des luminaires de la commune de Vieu","VALROMEY SUR SERAN","200086411","1666"
"Auvergne-Rhône-Alpes","01","Ain","01374","SAINT MARTIN DU MONT","1","69022","Rénovation des parcs de luminaires d’éclairage public","12082957","Modernisation luminaires éclairage public en LED - St Martin du Mont - CDE 8","SIEA","250100211","4839"
"Auvergne-Rhône-Alpes","01","Ain","01237","MARTIGNAT","1","69022","Rénovation des parcs de luminaires d’éclairage public","12171822","Modernisation éclairage public - Martignat - Divers secteurs","SIEA","250100211","12820"
"Auvergne-Rhône-Alpes","01","Ain","01451","VIRIAT","1","69022","Rénovation des parcs de luminaires d’éclairage public","12082260","Modernisation luminaires LED éclairage public - Viriat - Tranche 2022","SIEA","250100211","22363"
"Auvergne-Rhône-Alpes","01","Ain","01175","GORREVOD","1","69022","Rénovation des parcs de luminaires d’éclairage public","12098922","Modernisation des luminaires vapeur de mercure en LED - Gorrevod","SIEA","250100211","6694"
"Auvergne-Rhône-Alpes","01","Ain","01049","BOISSE","1","69022","Rénovation des parcs de luminaires d’éclairage public","12325391","Modernisation points lumineux éclairage public - La Boisse - 1ère tranche","SIEA","250100211","23679"
"Auvergne-Rhône-Alpes","01","Ain","01021","ARS SUR FORMANS","1","69022","Rénovation des parcs de luminaires d’éclairage public","13717908","Modernisation points lumineux éclairage public par luminaire LED - Ars sur Formans - Tranche 2023 ","SIEA","250100211","6218"
"Auvergne-Rhône-Alpes","01","Ain","01173","GEX","1","69022","Rénovation des parcs de luminaires d’éclairage public","11796155","Plan de modernisation de l'éclairage public de la ville de Gex","GEX","210101739","98006"
"Auvergne-Rhône-Alpes","01","Ain","01383","SAINT PAUL DE VARAX","1","69022","Rénovation des parcs de luminaires d’éclairage public","11806696","Modernisation points lumineux éclairage public - Saint-Paul-de-Varax - 1ère tranche 2023","SIEA","250100211","24047"
"Auvergne-Rhône-Alpes","01","Ain","01118","CORBONOD","1","69022","Rénovation des parcs de luminaires d’éclairage public","14219075","Modernisation points lumineux éclairage public par luminaire LED 2023 - Divers secteurs - Corbonod","SIEA","250100211","6133"
"Auvergne-Rhône-Alpes","01","Ain","01457","VONNAS","1","69022","Rénovation des parcs de luminaires d’éclairage public","14218353","Modernisation points lumineux éclairage public par luminaire LED - Avenue des Sports - Vonnas","SIEA","250100211","4501"
"Auvergne-Rhône-Alpes","01","Ain","01203","LAIZ","1","69022","Rénovation des parcs de luminaires d’éclairage public","14217153","Modernisation points lumineux éclairage public par luminaire LED - Laiz - Tranche 2023","SIEA","250100211","13003"
"Auvergne-Rhône-Alpes","01","Ain","01110","COLOMIEU","1","69022","Rénovation des parcs de luminaires d’éclairage public","11455310","Modernisation de l'éclairage public","COLOMIEU","210101101","5244"
"Auvergne-Rhône-Alpes","01","Ain","01246","MEZERIAT","1","69022","Rénovation des parcs de luminaires d’éclairage public","14215916","Modernisation points lumineux éclairage public par luminaire LED - Route de Chaveyriat, Grande Rue et route de l'Effondras - Mézériat","SIEA","250100211","12086"
"Auvergne-Rhône-Alpes","01","Ain","01185","PLATEAU D HAUTEVILLE","1","69022","Rénovation des parcs de luminaires d’éclairage public","11494806","Renouvellement de 110 points lumineux vétustes","PLATEAU D'HAUTEVILLE","200086122","15014"
"Auvergne-Rhône-Alpes","01","Ain","01398","SAVIGNEUX","1","69022","Rénovation des parcs de luminaires d’éclairage public","12909937","Modernisation points lumineux éclairage public par luminaire LED - Centre bourg - Savigneux","SIEA","250100211","4097"
"Auvergne-Rhône-Alpes","01","Ain","01398","SAVIGNEUX","1","69022","Rénovation des parcs de luminaires d’éclairage public","12909723","Modernisation points lumineux éclairage public par luminaire LED - Rte de Beauregard  - Savigneux","SIEA","250100211","2295"
"Auvergne-Rhône-Alpes","01","Ain","01143","DIVONNE LES BAINS","1","69022","Rénovation des parcs de luminaires d’éclairage public","11640963","Rénovation de l'éclairage public","DIVONNE-LES-BAINS","210101432","677000"
"Auvergne-Rhône-Alpes","01","Ain","01231","MANZIAT","1","69022","Rénovation des parcs de luminaires d’éclairage public","11994924","Modernisation points lumineux éclairage public - Manziat - Centre Bourg","SIEA","250100211","9675"
"Auvergne-Rhône-Alpes","01","Ain","01398","SAVIGNEUX","1","69022","Rénovation des parcs de luminaires d’éclairage public","12908515","Modernisation points lumineux éclairage public par luminaire LED - Rte de Rancé, d'Ars et des Dombes - Savigneux","SIEA","250100211","1128"
"Auvergne-Rhône-Alpes","01","Ain","01243","MESSIMY SUR SAONE","1","69022","Rénovation des parcs de luminaires d’éclairage public","12906817","Modernisation points lumineux éclairage public par luminaire LED (100%) - Messimy-sur-Saône","SIEA","250100211","20543"
"Auvergne-Rhône-Alpes","01","Ain","01408","SIMANDRE SUR SURAN","1","69022","Rénovation des parcs de luminaires d’éclairage public","12187140","Rénovation éclairage public en LED - Simandre-sur-Suran - Tranche 2","SIEA","250100211","14657"
"Auvergne-Rhône-Alpes","01","Ain","01031","BELLIGNAT","1","69022","Rénovation des parcs de luminaires d’éclairage public","12619026","Modernisation d’une partie du parc de luminaires par le passage en LED","BELLIGNAT","210100319","13487"
"Auvergne-Rhône-Alpes","01","Ain","01408","SIMANDRE SUR SURAN","1","69022","Rénovation des parcs de luminaires d’éclairage public","12188463","Rénovation éclairage public en LED - Simandre-sur-Suran - Tranche 1","SIEA","250100211","15068"
"Auvergne-Rhône-Alpes","01","Ain","01134","CROTTET","1","69022","Rénovation des parcs de luminaires d’éclairage public","13069356","Modernisation points lumineux divers lotissements par luminaire LED conforme décret pollution lumineuse - Crottet","SIEA","250100211","9614"
"Auvergne-Rhône-Alpes","01","Ain","01215","SURJOUX LHOPITAL","1","69022","Rénovation des parcs de luminaires d’éclairage public","12079080","Modernisation points lumineux Hameau de Surjoux coordonnée à l'enfouissement des réseaux secs","SIEA","250100211","4964"
"Auvergne-Rhône-Alpes","01","Ain","01450","VILLIEU LOYES MOLLON","1","69022","Rénovation des parcs de luminaires d’éclairage public","13082018","Modernisation points lumineux éclairage public RD 1084 secteur Pont de Chazey par luminaire LED - Villieu Loyes Mollon","SIEA","250100211","4662"
"Auvergne-Rhône-Alpes","01","Ain","01268","MURS ET GELIGNIEUX","1","69022","Rénovation des parcs de luminaires d’éclairage public","13615354","Modernisation points lumineux éclairage public par luminaire LED - Full LED  - Murs-et-Géligneux","SIEA","250100211","37567"
"Auvergne-Rhône-Alpes","01","Ain","01087","CHARIX","1","69022","Rénovation des parcs de luminaires d’éclairage public","12078122","Modernisation éclairage Public Full LED - Charix - Divers secteurs","SIEA","250100211","19264"
"Auvergne-Rhône-Alpes","01","Ain","01408","SIMANDRE SUR SURAN","1","69022","Rénovation des parcs de luminaires d’éclairage public","12192834","Rénovation éclairage public en LED - Simandre-sur-Suran - Tranche 3","SIEA","250100211","9375"
"Auvergne-Rhône-Alpes","01","Ain","01231","MANZIAT","1","69022","Rénovation des parcs de luminaires d’éclairage public","11902951","Modernisation points lumineux éclairage public - Manziat - Rue de Lavy","SIEA","250100211","2143"
"Auvergne-Rhône-Alpes","01","Ain","01275","NEYRON","1","69022","Rénovation des parcs de luminaires d’éclairage public","12118270","Modernisation points lumineux éclairage public - Neyron - 2ème tranche","SIEA","250100211","25007"
"Auvergne-Rhône-Alpes","01","Ain","01103","CHEVRY","1","69022","Rénovation des parcs de luminaires d’éclairage public","12193510","Rénovation éclairage public en LED - Chevry","SIEA","250100211","16399"
"Auvergne-Rhône-Alpes","01","Ain","01407","SEYSSEL","1","69022","Rénovation des parcs de luminaires d’éclairage public","13100824","Modernisation points lumineux éclairage public par luminaire LED - Quai Edouard Serullaz et Charles de Gaulles, route de Lyon - Seyssel","SIEA","250100211","23849"
"Auvergne-Rhône-Alpes","01","Ain","01096","CHAVEYRIAT","1","69022","Rénovation des parcs de luminaires d’éclairage public","13631751","Modernisation points lumineux éclairage public par luminaire LED - Route de Mezeriat - Chaveyriat","SIEA","250100211","10039"
"Auvergne-Rhône-Alpes","01","Ain","01371","SAINT MARCEL","1","69022","Rénovation des parcs de luminaires d’éclairage public","12117657","Modernisation points lumineux éclairage public par luminaire LED - St Marcel en Dombes - Axes principaux","SIEA","250100211","5011"
"Auvergne-Rhône-Alpes","01","Ain","01400","SEILLONNAZ","1","69022","Rénovation des parcs de luminaires d’éclairage public","14675769","Modernisation points lumineux éclairage public par luminaire LED - Centre bourg - Seillonnaz","SIEA","250100211","6760"
"Auvergne-Rhône-Alpes","01","Ain","01356","SAINT GEORGES SUR RENON","1","69022","Rénovation des parcs de luminaires d’éclairage public","12117138","Modernisation totalité des points lumineux éclairage public par luminaire LED - St Georges sur Renom","SIEA","250100211","2647"
"Auvergne-Rhône-Alpes","01","Ain","01339","SAINT BERNARD","1","69022","Rénovation des parcs de luminaires d’éclairage public","12830341","Modernisation points lumineux éclairage public par luminaire LED - Avenue Valadon - St Bernard","SIEA","250100211","4210"
"Auvergne-Rhône-Alpes","01","Ain","01357","SAINT GERMAIN DE JOUX","1","69022","Rénovation des parcs de luminaires d’éclairage public","11999926","Modernisation éclairage public - Full LED - St Germain de Joux","SIEA","250100211","27574"
"Auvergne-Rhône-Alpes","01","Ain","01304","PONT D AIN","1","69022","Rénovation des parcs de luminaires d’éclairage public","14677381","Modernisation points lumineux éclairage public par luminaire LED - Pont d'Ain - 1ère tranche","SIEA","250100211","7736"
"Auvergne-Rhône-Alpes","01","Ain","01359","SAINT GERMAIN SUR RENON","1","69022","Rénovation des parcs de luminaires d’éclairage public","12116511","Modernisation totalité des points lumineux éclairage public par luminaire LED - St Germain sur Renom","SIEA","250100211","3910"
"Auvergne-Rhône-Alpes","01","Ain","01368","SAINT JULIEN SUR VEYLE","1","69022","Rénovation des parcs de luminaires d’éclairage public","14681711","Modernisation points lumineux éclairage public par luminaire LED - RD centre bourg - St Julien sur Veyle","SIEA","250100211","6218"
"Auvergne-Rhône-Alpes","01","Ain","01258","MONTCEAUX","1","69022","Rénovation des parcs de luminaires d’éclairage public","14682830","Modernisation points lumineux éclairage public par luminaire LED - Divers secteurs - Montceaux","SIEA","250100211","6621"
"Auvergne-Rhône-Alpes","01","Ain","01318","RANCE","1","69022","Rénovation des parcs de luminaires d’éclairage public","14683102","Modernisation points lumineux éclairage public par luminaire LED - Lotissement le Pelageois - Rance","SIEA","250100211","1554"
"Auvergne-Rhône-Alpes","01","Ain","01179","GRIEGES","1","69022","Rénovation des parcs de luminaires d’éclairage public","13648669","Modernisation points lumineux éclairage public par luminaire LED - Liaison piétonne parking église et projecteurs de mise en valeur église et mairie - Grièges","SIEA","250100211","2941"
"Auvergne-Rhône-Alpes","01","Ain","01339","SAINT BERNARD","1","69022","Rénovation des parcs de luminaires d’éclairage public","12839229","Modernisation points lumineux éclairage public par luminaire LED - Secteur Nord - St Bernard","SIEA","250100211","16749"
"Auvergne-Rhône-Alpes","01","Ain","01248","MIONNAY","1","69022","Rénovation des parcs de luminaires d’éclairage public","13648076","Modernisation points lumineux éclairage public par luminaire LED - Lotissements Clos des Tilleuls et Colombier - Mionnay","SIEA","250100211","1605"
"Auvergne-Rhône-Alpes","01","Ain","01339","SAINT BERNARD","1","69022","Rénovation des parcs de luminaires d’éclairage public","12840538","Modernisation points lumineux éclairage public par luminaire LED - Secteur Sud - St Bernard","SIEA","250100211","9553"
"Auvergne-Rhône-Alpes","01","Ain","01361","SAINT JEAN DE NIOST","1","69022","Rénovation des parcs de luminaires d’éclairage public","13171291","Modernisation points lumineux éclairage public par luminaire LED - St Jean de Niost - 2ème tranche 2023","SIEA","250100211","11216"
"Auvergne-Rhône-Alpes","01","Ain","01219","LOMPNAS","1","69022","Rénovation des parcs de luminaires d’éclairage public","13170608","Modernisation 100% points lumineux éclairage public par luminaire LED  - Lompnas","SIEA","250100211","6814"
